stop_id,stop_code,line_number,route_desc,route_long_name,arrival,departure,pickup,drop_off,stop_station_distance,google_walking_distance,gh_walking_distance
12742,10848,12,16012-2-#,תחנת רכבת דימונה-דימונה<->תחנה מרכזית דימונה-דימונה-2#,28800,28800,0,1,86.10187534189441,41.0,64.065
12743,10849,12,16012-1-#,תחנה מרכזית דימונה-דימונה<->תחנת רכבת דימונה-דימונה-1#,57540,57540,1,0,96.02817296985529,51.0,64.065
12742,10848,12,16012-2-#,תחנת רכבת דימונה-דימונה<->תחנה מרכזית דימונה-דימונה-2#,66060,66060,0,1,86.10187534189441,41.0,64.065
12743,10849,12,16012-1-#,תחנה מרכזית דימונה-דימונה<->תחנת רכבת דימונה-דימונה-1#,21540,21540,1,0,96.02817296985529,51.0,64.065
12743,10849,12,16012-1-#,תחנה מרכזית דימונה-דימונה<->תחנת רכבת דימונה-דימונה-1#,28500,28500,1,0,96.02817296985529,51.0,64.065
12742,10848,12,16012-2-#,תחנת רכבת דימונה-דימונה<->תחנה מרכזית דימונה-דימונה-2#,40860,40860,0,1,86.10187534189441,41.0,64.065
