stop_id,station_id,stop_code,station_code,station_distance,stop_lat,stop_lon,google_walking_distance,gh_walking_distance,google_station_lat,google_station_lon,gh_station_lat,gh_station_lon,google_directions,gh_directions
6718,37384,59419,17012,134.16252575298856,32.927812,35.081690,132,398.605,32.92814,35.08273,32.92814,35.08273,32.927770 35.081671 32.927795 35.082538 32.928114 35.082617,32.927787 35.081685 32.927749 35.081936 32.927743 35.082178 32.927803 35.082512 32.927862 35.082529 32.927899 35.082563 32.927935 35.082666 32.929162 35.082215 32.929166 35.082495 32.928326 35.082819 32.928296 35.082687 32.928142 35.082738
6719,37384,59420,17012,142.4606758053124,32.927627,35.081714,139,409.491,32.92814,35.08273,32.92814,35.08273,32.927670 35.081730 32.927716 35.082574 32.928114 35.082617,32.927685 35.081729 32.927656 35.082073 32.927670 35.082307 32.927708 35.082555 32.927756 35.082520 32.927803 35.082512 32.927862 35.082529 32.927925 35.082610 32.927935 35.082666 32.929162 35.082215 32.929166 35.082495 32.928326 35.082819 32.928296 35.082687 32.928142 35.082738
10169,37320,2901,17076,115.7071890616982,31.745638,35.177332,93,132.312,31.74493,35.1779,31.74493,35.1779,31.745627 35.177308 31.745509 35.177298 31.745173 35.177436 31.745145 35.177824,31.745633 35.177326 31.745598 35.177353 31.745506 35.177348 31.745481 35.177328 31.745401 35.177420 31.745241 35.177454 31.745128 35.177463 31.745139 35.177355 31.745104 35.177357 31.745060 35.177393 31.744935 35.177903
10177,37318,2923,17078,336.12690673590095,31.750602,35.186874,772,563.146,31.747967,35.188457,31.747967,35.188457,31.750652 35.186907 31.750134 35.188658 31.748902 35.189242 31.748623 35.186885 31.748254 35.186676 31.747969 35.188457,31.750643 35.186899 31.750555 35.187125 31.750376 35.187680 31.750254 35.188266 31.750193 35.188420 31.750148 35.188504 31.750079 35.188581 31.749943 35.188687 31.749240 35.189052 31.748950 35.189216 31.748843 35.189296 31.748625 35.188220 31.748419 35.188204 31.748428 35.188057 31.748399 35.188051 31.748393 35.188105 31.748160 35.188062 31.748041 35.188011 31.747976 35.188459
10319,37318,3093,17078,278.1257313015473,31.748740,35.190944,609,392.453,31.747967,35.188457,31.747967,35.188457,31.748854 35.190956 31.748644 35.187988 31.748623 35.186885 31.748254 35.186676 31.747969 35.188457,31.748782 35.190945 31.748875 35.189819 31.748880 35.189594 31.748857 35.189370 31.748625 35.188220 31.748419 35.188204 31.748428 35.188057 31.748399 35.188051 31.748393 35.188105 31.748160 35.188062 31.748041 35.188011 31.747976 35.188459
10381,37318,3198,17078,302.2758150470632,31.747851,35.185018,408,409.397,31.747967,35.188457,31.747967,35.188457,31.747830 35.185024 31.748559 35.185733 31.748614 35.186535 31.748395 35.186712 31.748254 35.186676 31.747969 35.188457,31.747805 35.185033 31.747876 35.185250 31.747958 35.185384 31.748120 35.185548 31.748268 35.185620 31.748357 35.185638 31.748493 35.185632 31.748525 35.185739 31.748562 35.185786 31.748611 35.186013 31.748610 35.186353 31.748580 35.186546 31.748548 35.186616 31.748452 35.186707 31.748269 35.186766 31.748187 35.186937 31.747976 35.188459
11030,37322,5391,17074,246.1277171488598,31.756256,34.987672,288,245.766,31.75764,34.98939,31.75764,34.98939,31.756240 34.987671 31.756323 34.988301 31.757269 34.988925 31.757324 34.989307 31.757609 34.989389,31.756201 34.987667 31.756180 34.987987 31.756205 34.988114 31.756246 34.988154 31.756335 34.988324 31.756481 34.988447 31.756945 34.988708 31.756918 34.988778 31.757207 34.988946 31.757312 34.989064 31.757365 34.989075 31.757422 34.989041 31.757366 34.989174 31.757340 34.989311
11031,37322,5392,17074,306.5811887423006,31.755198,34.988510,397,357.768,31.75764,34.98939,31.75764,34.98939,31.755248 34.988453 31.756136 34.989174 31.756170 34.989110 31.756282 34.988763 31.757269 34.988925 31.757324 34.989307 31.757609 34.989389,31.755212 34.988495 31.755670 34.989062 31.755730 34.989100 31.755958 34.989154 31.756060 34.989147 31.756112 34.989124 31.756163 34.989057 31.756234 34.988852 31.756243 34.988734 31.756332 34.988570 31.756377 34.988538 31.756491 34.988544 31.756573 34.988576 31.757207 34.988946 31.757312 34.989064 31.757365 34.989075 31.757422 34.989041 31.757366 34.989174 31.757340 34.989311
11032,37322,5393,17074,277.44089862047355,31.755465,34.988544,374,369.433,31.75764,34.98939,31.75764,34.98939,31.755434 34.988575 31.756066 34.988369 31.757269 34.988925 31.757324 34.989307 31.757609 34.989389,31.755424 34.988591 31.755745 34.988976 31.755809 34.989013 31.755855 34.989002 31.755944 34.988812 31.755944 34.989064 31.755958 34.989154 31.756009 34.989153 31.756112 34.989124 31.756163 34.989057 31.756234 34.988852 31.756243 34.988734 31.756332 34.988570 31.756377 34.988538 31.756491 34.988544 31.756573 34.988576 31.757207 34.988946 31.757312 34.989064 31.757365 34.989075 31.757422 34.989041 31.757366 34.989174 31.757340 34.989311
11035,37322,5396,17074,215.26596466660095,31.755892,34.989722,330,295.589,31.75764,34.98939,31.75764,34.98939,31.755958 34.989749 31.756005 34.989527 31.756170 34.989110 31.756282 34.988763 31.757269 34.988925 31.757324 34.989307 31.757609 34.989389,31.755887 34.989721 31.755915 34.989597 31.755958 34.989154 31.756060 34.989147 31.756112 34.989124 31.756163 34.989057 31.756234 34.988852 31.756243 34.988734 31.756332 34.988570 31.756377 34.988538 31.756491 34.988544 31.756573 34.988576 31.757207 34.988946 31.757312 34.989064 31.757365 34.989075 31.757422 34.989041 31.757366 34.989174 31.757340 34.989311
11037,37322,5398,17074,148.68958568062578,31.756757,34.988561,171,125.303,31.75764,34.98939,31.75764,34.98939,31.756739 34.988610 31.756862 34.988671 31.757269 34.988925 31.757324 34.989307 31.757609 34.989389,31.756743 34.988594 31.756945 34.988708 31.756918 34.988778 31.757207 34.988946 31.757312 34.989064 31.757365 34.989075 31.757422 34.989041 31.757366 34.989174 31.757340 34.989311
11478,37318,5853,17078,88.70882882189153,31.748592,35.188090,331,143.52,31.747967,35.188457,31.747967,35.188457,31.748648 35.188087 31.748644 35.187988 31.748623 35.186885 31.748254 35.186676 31.747969 35.188457,31.748606 35.188087 31.748625 35.188220 31.748419 35.188204 31.748428 35.188057 31.748399 35.188051 31.748393 35.188105 31.748160 35.188062 31.748041 35.188011 31.747976 35.188459
11725,37318,6100,17078,152.81441879241447,31.748792,35.187095,427,436.601,31.747967,35.188457,31.747967,35.188457,31.748761 35.187097 31.748726 35.185791 31.748614 35.186535 31.748395 35.186712 31.748254 35.186676 31.747969 35.188457,31.748723 35.187095 31.748721 35.185984 31.748764 35.185798 31.748656 35.185836 31.748562 35.185786 31.748611 35.186013 31.748610 35.186353 31.748580 35.186546 31.748548 35.186616 31.748452 35.186707 31.748269 35.186766 31.748187 35.186937 31.747976 35.188459
11814,37318,9885,17078,339.5606095165699,31.748751,35.184801,403,412.02,31.747967,35.188457,31.747967,35.188457,31.748717 35.184802 31.748614 35.186535 31.748395 35.186712 31.748254 35.186676 31.747969 35.188457,31.748701 35.184803 31.748714 35.185248 31.748744 35.185408 31.748824 35.185550 31.748839 35.185620 31.748831 35.185693 31.748805 35.185753 31.748715 35.185825 31.748656 35.185836 31.748562 35.185786 31.748611 35.186013 31.748610 35.186353 31.748580 35.186546 31.748548 35.186616 31.748452 35.186707 31.748269 35.186766 31.748187 35.186937 31.747976 35.188459
12740,37314,10846,17082,112.57166405907827,31.261200,34.808719,753,93.393,31.261923,34.809011,31.261923,34.809011,31.261182 34.808755 31.260816 34.808482 31.260892 34.806745 31.261316 34.806390 31.262117 34.806370 31.262338 34.805998 31.262416 34.806006 31.262419 34.806088 31.262514 34.806157 31.261923 34.809008,31.261227 34.808738 31.261205 34.808781 31.261245 34.808803 31.261401 34.808824 31.261458 34.808861 31.261530 34.808878 31.261704 34.808835 31.261791 34.808857 31.261814 34.808911 31.261933 34.808991
12742,37310,10848,17086,86.10187534189441,31.069351,35.011918,41,64.065,31.06895,35.012007,31.06895,35.012007,31.069321 35.011875 31.068986 35.012019,31.069405 35.011942 31.069433 35.011860 31.069280 35.011842 31.069032 35.011944 31.068995 35.012030
12743,37310,10849,17086,96.02817296985529,31.069435,35.011956,51,64.065,31.06895,35.012007,31.06895,35.012007,31.069405 35.011901 31.068986 35.012019,31.069405 35.011942 31.069433 35.011860 31.069280 35.011842 31.069032 35.011944 31.068995 35.012030
12823,37350,21022,17046,37.168687752788216,32.073112,34.792974,14,15.68,32.073113,34.793152,32.073113,34.793152,32.073045 34.792961 32.073000 34.793102,32.073039 34.792942 32.072990 34.793098
12824,37350,21023,17046,75.98527777396876,32.072670,34.793377,88,283.827,32.073113,34.793152,32.073113,34.793152,32.072754 34.793416 32.072921 34.792895 32.073065 34.792902 32.073000 34.793102,32.072742 34.793407 32.072376 34.794547 32.072511 34.794610 32.072990 34.793098
12827,37350,21028,17046,270.9437186242521,32.071995,34.795651,279,280.831,32.073113,34.793152,32.073113,34.793152,32.072042 34.795673 32.072385 34.794549 32.072515 34.794600 32.073000 34.793102,32.072022 34.795663 32.072376 34.794547 32.072511 34.794610 32.072990 34.793098
12889,37358,21139,17038,296.4510112224009,32.082479,34.795457,313,298.425,32.08369,34.79739,32.08369,34.79739,32.082419 34.795408 32.082173 34.796192 32.083380 34.796769 32.083826 34.797274,32.082442 34.795433 32.082403 34.795517 32.082560 34.795845 32.082532 34.795949 32.083122 34.796136 32.083054 34.796504 32.083273 34.796570 32.083306 34.796682 32.083318 34.796854 32.083289 34.797039 32.083378 34.797066 32.083414 34.797132 32.083681 34.797200 32.083646 34.797372 32.083691 34.797386
12890,37358,21140,17038,313.2819065824117,32.082111,34.795511,313,339.202,32.08369,34.79739,32.08369,34.79739,32.082162 34.795569 32.081911 34.795855 32.083380 34.796769 32.083826 34.797274,32.082079 34.795484 32.082054 34.795525 32.081974 34.795553 32.081892 34.795553 32.081902 34.795741 32.082145 34.796029 32.082154 34.796177 32.082304 34.796290 32.082430 34.796335 32.083273 34.796570 32.083306 34.796682 32.083318 34.796854 32.083289 34.797039 32.083378 34.797066 32.083414 34.797132 32.083681 34.797200 32.083646 34.797372 32.083691 34.797386
13053,37356,21390,17040,246.19870319255264,32.103618,34.827642,338,321.826,32.102938,34.830131,32.102938,34.830131,32.103618 34.827658 32.103825 34.827746 32.103971 34.827745 32.103953 34.828271 32.103494 34.828262 32.103375 34.828356 32.103135 34.830159,32.103619 34.827678 32.103436 34.827687 32.103459 34.827560 32.103435 34.827545 32.103416 34.827569 32.103440 34.827597 32.103273 34.827605 32.103296 34.827940 32.103386 34.827933 32.103394 34.828156 32.103368 34.828163 32.103321 34.828234 32.103344 34.828319 32.103365 34.828337 32.103289 34.828672 32.103158 34.830158
13056,37350,21398,17046,164.2055248268596,32.073136,34.794982,218,241.794,32.073113,34.793152,32.073113,34.793152,32.073158 34.794908 32.072980 34.794836 32.072686 34.794681 32.073000 34.793102,32.073135 34.794987 32.072475 34.794734 32.072990 34.793098
13088,37356,21450,17040,222.44756556296926,32.103514,34.827868,349,351.789,32.102938,34.830131,32.102938,34.830131,32.103529 34.827855 32.103825 34.827746 32.103971 34.827745 32.103953 34.828271 32.103494 34.828262 32.103375 34.828356 32.103135 34.830159,32.103487 34.827868 32.103488 34.827901 32.103833 34.827896 32.103832 34.827818 32.103976 34.827818 32.103958 34.828264 32.103482 34.828247 32.103465 34.828309 32.103419 34.828344 32.103365 34.828337 32.103289 34.828672 32.103158 34.830158
13090,37356,21452,17040,285.92860499496317,32.101244,34.827845,606,480.58,32.102938,34.830131,32.102938,34.830131,32.101250 34.827895 32.103652 34.827695 32.103825 34.827746 32.103971 34.827745 32.103953 34.828271 32.103494 34.828262 32.103375 34.828356 32.103135 34.830159,32.101250 34.827893 32.101776 34.827798 32.101827 34.827918 32.103402 34.827806 32.103356 34.827870 32.103386 34.827933 32.103394 34.828156 32.103368 34.828163 32.103321 34.828234 32.103344 34.828319 32.103365 34.828337 32.103289 34.828672 32.103158 34.830158
13103,37350,21472,17046,294.56696985515674,32.074914,34.790734,343,425.313,32.074,34.79253,32.074,34.79253,32.074887 34.790814 32.075504 34.791175 32.075172 34.791448 32.074982 34.791797 32.074007 34.792577 32.074007 34.792577,32.074893 34.790794 32.075308 34.791014 32.075429 34.790779 32.075500 34.790757 32.075111 34.791581 32.075208 34.791645 32.075249 34.791642 32.075255 34.791621 32.075231 34.791624 32.075232 34.791602 32.075365 34.791438 32.074997 34.791269 32.074879 34.791288 32.074831 34.791341 32.074597 34.791993 32.074223 34.792208 32.074213 34.792252 32.074162 34.792318 32.074087 34.792333
13113,37350,21487,17046,215.57350628690003,32.071549,34.794118,267,268.216,32.073113,34.793152,32.073113,34.793152,32.071524 34.794208 32.072515 34.794600 32.073000 34.793102,32.071521 34.794228 32.072132 34.794444 32.072511 34.794610 32.072990 34.793098
13125,37358,21510,17038,211.73701195199453,32.082684,34.796356,171,183.549,32.08369,34.79739,32.08369,34.79739,32.082667 34.796432 32.083380 34.796769 32.083826 34.797274,32.082673 34.796408 32.083273 34.796570 32.083306 34.796682 32.083318 34.796854 32.083289 34.797039 32.083378 34.797066 32.083414 34.797132 32.083681 34.797200 32.083646 34.797372 32.083691 34.797386
13170,37348,21592,17048,254.7339183125312,32.039169,34.777451,457,378.106,32.03669,34.77638,32.03669,34.77638,32.039148 34.777436 32.038761 34.778130 32.038594 34.777980 32.038162 34.778686 32.036626 34.776420,32.039131 34.777420 32.038824 34.777972 32.038630 34.777815 32.038605 34.777762 32.038440 34.777826 32.038357 34.777776 32.037999 34.777650 32.037693 34.777618 32.037415 34.777612 32.036673 34.776478 32.036645 34.776421 32.036691 34.776382
13204,37350,21669,17046,300.41398019983694,32.075690,34.791667,248,246.078,32.074,34.79253,32.074,34.79253,32.075698 34.791648 32.075363 34.791452 32.075172 34.791448 32.074982 34.791797 32.074007 34.792577 32.074007 34.792577,32.075713 34.791596 32.074997 34.791269 32.074879 34.791288 32.074831 34.791341 32.074597 34.791993 32.074223 34.792208 32.074213 34.792252 32.074162 34.792318 32.074087 34.792333
13221,37360,21718,17036,129.32247789999101,32.102578,34.805312,406,208.031,32.10383,34.80473,32.10383,34.80473,32.102596 34.805306 32.102735 34.806130 32.103985 34.806109 32.103530 34.805501 32.103565 34.804681,32.102603 34.805303 32.102621 34.805373 32.102805 34.805308 32.102821 34.805224 32.102849 34.805215 32.102892 34.805167 32.102902 34.805135 32.103118 34.805166 32.103428 34.805357 32.103554 34.805481 32.103879 34.804759
13271,37358,22937,17038,229.5242525683005,32.082723,34.796109,253,206.039,32.08369,34.79739,32.08369,34.79739,32.082721 34.796116 32.082506 34.796050 32.082431 34.796351 32.083380 34.796769 32.083826 34.797274,32.082713 34.796152 32.083096 34.796280 32.083054 34.796504 32.083273 34.796570 32.083306 34.796682 32.083318 34.796854 32.083289 34.797039 32.083378 34.797066 32.083414 34.797132 32.083681 34.797200 32.083646 34.797372 32.083691 34.797386
13320,37350,23014,17046,234.92954211845614,32.074292,34.791025,293,202.854,32.073113,34.793152,32.074,34.79253,32.074308 34.790975 32.074138 34.790902 32.073000 34.793102,32.074304 34.790985 32.074688 34.791141 32.074767 34.791214 32.074798 34.791277 32.074797 34.791337 32.074568 34.791955 32.074219 34.792160 32.074213 34.792252 32.074162 34.792318 32.074087 34.792333
13354,37358,24068,17038,302.0797948088053,32.083642,34.795040,487,289.43,32.08369,34.79739,32.08369,34.79739,32.083644 34.795022 32.083080 34.794777 32.082933 34.794747 32.082173 34.796192 32.083380 34.796769 32.083826 34.797274,32.083648 34.794999 32.083525 34.794975 32.083444 34.795588 32.083280 34.796425 32.083223 34.796551 32.083273 34.796570 32.083306 34.796682 32.083318 34.796854 32.083289 34.797039 32.083378 34.797066 32.083414 34.797132 32.083681 34.797200 32.083646 34.797372 32.083691 34.797386
13380,37346,25216,17050,258.9202197110277,32.033997,34.757645,471,624.449,32.03556,34.75971,32.03556,34.75971,32.034003 34.757601 32.035456 34.757898 32.035563 34.758590 32.036341 34.758666 32.036043 34.759175 32.035671 34.759770 32.035558 34.759742 32.035554 34.759717,32.034008 34.757583 32.035462 34.757935 32.035540 34.758392 32.035582 34.758528 32.035616 34.758565 32.035711 34.758612 32.036318 34.758655 32.036306 34.758843 32.036243 34.759036 32.036125 34.759176 32.036067 34.759196 32.036058 34.759293 32.035926 34.759332 32.035864 34.759387 32.035798 34.759474 32.035739 34.759633 32.035714 34.759856 32.035769 34.760069 32.035873 34.760232 32.035829 34.760273 32.035915 34.760362 32.036026 34.760439 32.035718 34.760349 32.035607 34.759983 32.035613 34.759739 32.035596 34.759734
13381,37346,25217,17050,303.7307085748054,32.033269,34.757858,593,812.277,32.03556,34.75971,32.03556,34.75971,32.033206 34.757844 32.033273 34.757440 32.035456 34.757898 32.035563 34.758590 32.036341 34.758666 32.036043 34.759175 32.035671 34.759770 32.035558 34.759742 32.035554 34.759717,32.033209 34.757843 32.033284 34.757420 32.033699 34.757508 32.033550 34.758437 32.034454 34.758624 32.034472 34.758683 32.034628 34.758691 32.034786 34.758721 32.034871 34.758675 32.034969 34.758668 32.035151 34.758704 32.035177 34.758655 32.035284 34.758616 32.035687 34.758608 32.036318 34.758655 32.036306 34.758843 32.036243 34.759036 32.036125 34.759176 32.036067 34.759196 32.036058 34.759293 32.035926 34.759332 32.035864 34.759387 32.035798 34.759474 32.035739 34.759633 32.035714 34.759856 32.035769 34.760069 32.035873 34.760232 32.035829 34.760273 32.035915 34.760362 32.036026 34.760439 32.035718 34.760349 32.035607 34.759983 32.035613 34.759739 32.035596 34.759734
13386,37346,25222,17050,144.12693000857513,32.035554,34.758256,272,427.748,32.03556,34.75971,32.03556,34.75971,32.035512 34.758265 32.035563 34.758590 32.036341 34.758666 32.036043 34.759175 32.035671 34.759770 32.035558 34.759742 32.035554 34.759717,32.035518 34.758265 32.035582 34.758528 32.035687 34.758608 32.036318 34.758655 32.036306 34.758843 32.036243 34.759036 32.036125 34.759176 32.036067 34.759196 32.036058 34.759293 32.035926 34.759332 32.035864 34.759387 32.035798 34.759474 32.035739 34.759633 32.035714 34.759856 32.035769 34.760069 32.035873 34.760232 32.035829 34.760273 32.035915 34.760362 32.036026 34.760439 32.035718 34.760349 32.035607 34.759983 32.035613 34.759739 32.035596 34.759734
13387,37346,25223,17050,113.45957749724704,32.035662,34.758601,230,390.63,32.03556,34.75971,32.03556,34.75971,32.035662 34.758604 32.036341 34.758666 32.036043 34.759175 32.035671 34.759770 32.035558 34.759742 32.035554 34.759717,32.035665 34.758595 32.035711 34.758612 32.036318 34.758655 32.036306 34.758843 32.036243 34.759036 32.036125 34.759176 32.036067 34.759196 32.036058 34.759293 32.035926 34.759332 32.035864 34.759387 32.035798 34.759474 32.035739 34.759633 32.035714 34.759856 32.035769 34.760069 32.035873 34.760232 32.035829 34.760273 32.035915 34.760362 32.036026 34.760439 32.035718 34.760349 32.035607 34.759983 32.035613 34.759739 32.035596 34.759734
13428,37348,25273,17048,151.29990675424213,32.037780,34.777806,199,241.111,32.03669,34.77638,32.03669,34.77638,32.037778 34.777884 32.037513 34.777881 32.036626 34.776420,32.037779 34.777835 32.037384 34.777825 32.037283 34.777740 32.037226 34.777598 32.037415 34.777612 32.036673 34.776478 32.036645 34.776421 32.036691 34.776382
13429,37348,25274,17048,164.52618777945395,32.037205,34.778196,358,368.164,32.03669,34.77638,32.03669,34.77638,32.037203 34.778200 32.036647 34.777720 32.036503 34.777651 32.036506 34.777432 32.037369 34.777643 32.036626 34.776420,32.037212 34.778180 32.036552 34.777776 32.036515 34.777662 32.036505 34.777549 32.036569 34.777560 32.036557 34.777440 32.036922 34.777550 32.037415 34.777612 32.036673 34.776478 32.036645 34.776421 32.036691 34.776382
13537,37292,25476,17104,348.696176477905,32.055734,34.781771,320,400.317,32.05445,34.78483,32.05445,34.78483,32.055799 34.781812 32.055468 34.782549 32.054452 34.784808,32.055770 34.781793 32.055483 34.782449 32.055528 34.782480 32.055570 34.782542 32.054763 34.784317 32.054521 34.784885 32.054684 34.784890 32.054686 34.784860 32.054630 34.784860 32.054627 34.784895 32.054680 34.784895 32.054683 34.784849 32.054615 34.784870 32.054449 34.784854
13538,37292,25477,17104,349.2964457749943,32.055937,34.781939,328,386.154,32.05445,34.78483,32.05445,34.78483,32.055894 34.781911 32.055605 34.782533 32.055495 34.782488 32.054452 34.784808,32.055846 34.781886 32.055528 34.782640 32.054763 34.784317 32.054521 34.784885 32.054684 34.784890 32.054686 34.784860 32.054630 34.784860 32.054627 34.784895 32.054680 34.784895 32.054683 34.784849 32.054615 34.784870 32.054449 34.784854
13601,37292,25636,17104,187.8495482554039,32.055233,34.783503,198,295.688,32.05445,34.78483,32.05445,34.78483,32.055238 34.783462 32.054858 34.783412 32.054966 34.783616 32.054452 34.784808,32.055236 34.783435 32.054860 34.783414 32.054855 34.783503 32.054778 34.783527 32.054944 34.783631 32.054398 34.784834 32.054313 34.784833 32.054312 34.784861 32.054630 34.784860 32.054627 34.784895 32.054680 34.784895 32.054683 34.784849 32.054615 34.784870 32.054449 34.784854
13602,37292,25637,17104,60.57045292876319,32.054485,34.784603,19,111.17,32.05445,34.78483,32.05445,34.78483,32.054525 34.784628 32.054452 34.784808,32.054484 34.784612 32.054398 34.784834 32.054313 34.784833 32.054312 34.784861 32.054630 34.784860 32.054627 34.784895 32.054680 34.784895 32.054683 34.784849 32.054615 34.784870 32.054449 34.784854
13603,37292,25638,17104,71.65003642153289,32.054622,34.784803,341,40.555,32.05445,34.78483,32.05445,34.78483,32.054587 34.784783 32.054216 34.786469 32.054128 34.786436 32.054452 34.784808,32.054622 34.784860 32.054627 34.784895 32.054680 34.784895 32.054683 34.784849 32.054615 34.784870 32.054449 34.784854
13606,37292,25641,17104,289.7667349279114,32.054146,34.787909,301,383.753,32.05445,34.78483,32.05445,34.78483,32.054191 34.787909 32.054452 34.784808,32.054156 34.787909 32.054153 34.786808 32.054113 34.786382 32.054210 34.786362 32.054192 34.786216 32.054266 34.786210 32.054259 34.785843 32.054281 34.785676 32.054217 34.785644 32.054266 34.785483 32.054521 34.784885 32.054684 34.784890 32.054686 34.784860 32.054630 34.784860 32.054627 34.784895 32.054680 34.784895 32.054683 34.784849 32.054615 34.784870 32.054449 34.784854
13607,37292,25642,17104,299.6803792279315,32.054313,34.787996,316,382.785,32.05445,34.78483,32.05445,34.78483,32.054271 34.787994 32.054216 34.786469 32.054128 34.786436 32.054452 34.784808,32.054251 34.787996 32.054245 34.786815 32.054192 34.786216 32.054266 34.786210 32.054259 34.785843 32.054282 34.785716 32.054268 34.785710 32.054281 34.785676 32.054217 34.785644 32.054266 34.785483 32.054521 34.784885 32.054684 34.784890 32.054686 34.784860 32.054630 34.784860 32.054627 34.784895 32.054680 34.784895 32.054683 34.784849 32.054615 34.784870 32.054449 34.784854
13646,37350,25755,17046,288.53786601900987,32.075525,34.794922,552,552.862,32.073113,34.793152,32.073113,34.793152,32.075546 34.794930 32.075310 34.795740 32.072980 34.794836 32.072686 34.794681 32.073000 34.793102,32.075554 34.794934 32.075317 34.795732 32.073465 34.795019 32.072647 34.794679 32.072602 34.794592 32.072561 34.794445 32.072990 34.793098
13729,37358,25935,17038,118.36119622516159,32.083315,34.797082,102,65.961,32.08369,34.79739,32.08369,34.79739,32.083343 34.797083 32.083471 34.797155 32.083711 34.796990 32.083734 34.796884 32.083826 34.797274,32.083322 34.797049 32.083378 34.797066 32.083414 34.797132 32.083681 34.797200 32.083646 34.797372 32.083691 34.797386
13730,37358,25937,17038,247.54409773129478,32.084102,34.795658,281,288.6,32.08369,34.79739,32.08369,34.79739,32.084098 34.795687 32.083422 34.795554 32.083234 34.796579 32.083380 34.796769 32.083826 34.797274,32.084092 34.795724 32.083444 34.795588 32.083280 34.796425 32.083223 34.796551 32.083273 34.796570 32.083306 34.796682 32.083318 34.796854 32.083289 34.797039 32.083378 34.797066 32.083414 34.797132 32.083681 34.797200 32.083646 34.797372 32.083691 34.797386
13915,37358,26241,17038,222.84546364730346,32.082614,34.800225,302,298.503,32.08377,34.79894,32.08377,34.79894,32.082573 34.800248 32.082788 34.800783 32.083533 34.800055 32.083768 34.798940,32.082568 34.800253 32.082758 34.800697 32.082817 34.800667 32.082945 34.800737 32.083233 34.800625 32.083287 34.800226 32.083378 34.800157 32.083771 34.799963 32.083772 34.798940
13946,37360,26302,17036,246.47044433121675,32.102783,34.806970,374,333.956,32.10383,34.80473,32.10383,34.80473,32.102815 34.806953 32.102675 34.806523 32.103985 34.806109 32.103530 34.805501 32.103565 34.804681,32.102827 34.806950 32.102674 34.806491 32.102649 34.806518 32.102716 34.806509 32.102776 34.806437 32.102839 34.806393 32.103752 34.806131 32.103755 34.805884 32.103882 34.805547 32.103696 34.805414 32.103658 34.805335 32.103627 34.805316 32.103879 34.804759
13948,37360,26313,17036,159.70994338222292,32.104857,34.803889,248,251.993,32.10383,34.80473,32.10383,34.80473,32.104844 34.803939 32.104374 34.803864 32.104720 34.804160 32.103632 34.804501,32.104831 34.803973 32.104437 34.803803 32.104383 34.803836 32.104361 34.803884 32.104361 34.803942 32.104381 34.803986 32.104712 34.804155 32.104641 34.804228 32.104220 34.804011 32.103879 34.804759
13949,37360,26314,17036,143.16248550533365,32.104789,34.804266,151,155.557,32.10383,34.80473,32.10383,34.80473,32.104811 34.804220 32.104720 34.804160 32.103632 34.804501,32.104811 34.804213 32.104712 34.804155 32.104641 34.804228 32.104220 34.804011 32.103879 34.804759
13950,37360,26315,17036,288.1675071007676,32.106109,34.804500,317,483.915,32.10383,34.80473,32.10383,34.80473,32.106089 34.804580 32.105925 34.804522 32.104720 34.804160 32.103632 34.804501,32.106086 34.804577 32.106287 34.804660 32.106481 34.804783 32.106707 34.804980 32.106677 34.805007 32.106554 34.804880 32.106389 34.804765 32.105961 34.804610 32.105800 34.804652 32.105630 34.804561 32.105525 34.804546 32.105399 34.804438 32.105327 34.804419 32.105209 34.804321 32.105096 34.804387 32.105036 34.804375 32.104879 34.804252 32.104712 34.804155 32.104641 34.804228 32.104220 34.804011 32.103879 34.804759
14339,37358,27010,17038,294.2251457396702,32.081106,34.797716,659,684.654,32.08377,34.79894,32.08377,34.79894,32.081160 34.797674 32.082740 34.801011 32.083768 34.798940,32.081199 34.797644 32.081784 34.798717 32.082025 34.799256 32.082552 34.800537 32.082702 34.800942 32.082630 34.800980 32.082598 34.800930 32.082582 34.800975 32.082553 34.800986 32.082527 34.800953 32.082547 34.800915 32.082914 34.800763 32.082932 34.800723 32.082914 34.800696 32.082884 34.800699 32.082870 34.800729 32.082892 34.800763 32.083233 34.800625 32.083287 34.800226 32.083378 34.800157 32.083771 34.799963 32.083772 34.798940
14363,37362,27102,17034,126.01943741253133,32.164284,34.818435,75,67.065,32.163752,34.818477,32.163752,34.818477,32.164271 34.818488 32.163964 34.818401 32.163917 34.818601 32.163736 34.818591,32.164242 34.818583 32.164084 34.818521 32.164038 34.818668 32.163873 34.818606 32.163743 34.818592
14366,37362,27105,17034,306.5982491391258,32.160805,34.817618,1160,1185.885,32.163752,34.818477,32.163752,34.818477,32.160846 34.817605 32.161116 34.818632 32.163140 34.822998 32.163871 34.822949 32.164519 34.818997 32.163736 34.818591,32.160852 34.817603 32.161142 34.818630 32.161514 34.819627 32.162898 34.822907 32.163086 34.823390 32.163228 34.823243 32.163417 34.823140 32.163847 34.823056 32.163866 34.822950 32.163889 34.822903 32.163959 34.822833 32.164012 34.822675 32.164127 34.822012 32.164449 34.819595 32.164524 34.818913 32.164411 34.818807 32.163873 34.818606 32.163743 34.818592
