stop_id,station_id,stop_code,station_code,station_distance,stop_lat,stop_lon,station_lat,station_lon
1,37304,38831,17092,1847.6508052513823,32.183994,34.917595,32.167369,34.917428
2,37332,38832,17064,4473.067005121825,31.870029,34.819534,31.908691,34.806351
3,37294,38833,17102,2426.485586177501,31.984558,34.782815,31.987987,34.757392
4,37332,38834,17064,2670.991991539055,31.888550,34.790904,31.908691,34.806351
6,37334,38836,17062,2158.5735547611866,31.956576,34.898125,31.966977,34.878790
7,37332,38837,17064,2076.395008054083,31.892168,34.796077,31.908691,34.806351
8,37332,38838,17064,5923.66501761382,31.857565,34.824106,31.908691,34.806351
9,37332,38839,17064,5358.645288460101,31.862305,34.821857,31.908691,34.806351
10,37332,38840,17064,5072.613560717066,31.865085,34.822237,31.908691,34.806351
11,37332,38841,17064,4970.602098907304,31.865255,34.818914,31.908691,34.806351
12,37332,38842,17064,4705.473587506372,31.867601,34.818383,31.908691,34.806351
14,37332,38844,17064,5497.710871213821,31.862440,34.827023,31.908691,34.806351
15,37332,38845,17064,5447.221466965346,31.863507,34.828725,31.908691,34.806351
16,37332,38846,17064,5199.697792039918,31.865340,34.827081,31.908691,34.806351
17,37294,38847,17102,1371.8520572582843,31.976725,34.763351,31.987987,34.757392
18,37366,38848,17030,4624.473213735942,32.300344,34.912707,32.319915,34.869257
19,37366,38849,17030,4596.118001601074,32.301086,34.912825,32.319915,34.869257
22,37332,38852,17064,672.2116484610412,31.914604,34.807852,31.908691,34.806351
24,37330,38854,17066,3509.9299534649012,31.963668,34.836363,31.932781,34.828591
25,37332,38855,17064,6109.588414544265,31.856107,34.825239,31.908691,34.806351
26,37332,38856,17064,3792.7845199075514,31.874963,34.812490,31.908691,34.806351
29,37366,38859,17030,4507.990904435137,32.299993,34.911065,32.319915,34.869257
30,37366,38860,17030,7632.982557356487,32.305234,34.948647,32.319915,34.869257
31,37366,38861,17030,7316.175964829684,32.303851,34.944797,32.319915,34.869257
32,37366,38862,17030,6952.140814206375,32.302248,34.940262,32.319915,34.869257
33,37366,38863,17030,6950.755320112174,32.300264,34.939512,32.319915,34.869257
34,37366,38864,17030,6956.25070951156,32.298171,34.938705,32.319915,34.869257
35,37306,38865,17090,2751.682989069397,31.991073,34.897545,32.000360,34.870481
36,37306,38866,17090,889.0195603986607,31.998767,34.879725,32.000360,34.870481
37,37332,38867,17064,3082.0437856890867,31.883019,34.818708,31.908691,34.806351
39,37366,38869,17030,6197.676817255259,32.348430,34.925979,32.319915,34.869257
40,37366,38870,17030,4527.68883542254,32.352058,34.898885,32.319915,34.869257
42,37332,38872,17064,3208.335214148837,31.897280,34.775114,31.908691,34.806351
43,37332,38873,17064,2751.30454134043,31.883941,34.807039,31.908691,34.806351
45,37332,38875,17064,1648.225001647836,31.896756,34.816722,31.908691,34.806351
46,37332,38876,17064,1974.730703904014,31.898456,34.823461,31.908691,34.806351
47,37352,38877,17044,3946.5692290476313,32.076535,34.904907,32.111918,34.901335
48,37366,38878,17030,2408.500950456172,32.299698,34.878495,32.319915,34.869257
49,37332,38879,17064,6941.063942107552,31.865457,34.859437,31.908691,34.806351
50,37336,38880,17060,6998.4986615498665,31.866772,34.864555,31.928809,34.877304
51,37328,38881,17068,6941.290286146094,31.809325,34.784347,31.861702,34.744295
52,37328,38882,17068,7168.696610194335,31.803137,34.776121,31.861702,34.744295
53,37328,38883,17068,7531.911708781768,31.800370,34.778239,31.861702,34.744295
54,37328,38884,17068,7845.7259116533,31.799224,34.782985,31.861702,34.744295
55,37328,38885,17068,7831.589353924141,31.800334,34.785069,31.861702,34.744295
56,37328,38886,17068,7720.69100128005,31.802319,34.786735,31.861702,34.744295
57,37328,38887,17068,7499.968734312575,31.804595,34.786623,31.861702,34.744295
58,37328,38888,17068,7381.913189867134,31.805041,34.785098,31.861702,34.744295
60,37328,38890,17068,6029.369157359568,31.816579,34.779753,31.861702,34.744295
61,37328,38891,17068,7851.499023325036,31.801182,34.787199,31.861702,34.744295
62,37328,38892,17068,7691.3810536090905,31.802279,34.786055,31.861702,34.744295
63,37328,38893,17068,6097.888255200392,31.814676,34.777574,31.861702,34.744295
64,37328,38894,17068,6153.996113751647,31.813285,34.775928,31.861702,34.744295
65,37328,38895,17068,6679.626125760744,31.806959,34.773504,31.861702,34.744295
67,37328,38897,17068,6830.983203446486,31.806074,34.775072,31.861702,34.744295
68,37332,38898,17064,2723.9727062363554,31.884191,34.805488,31.908691,34.806351
69,37332,38899,17064,166.52006512954318,31.910117,34.805809,31.908691,34.806351
71,37332,38901,17064,2915.9468176981045,31.882477,34.805019,31.908691,34.806351
73,37332,38903,17064,3370.2251577596785,31.878667,34.811380,31.908691,34.806351
74,37298,38904,17098,3119.5003944909236,31.975479,34.813355,31.948927,34.802622
75,37294,38905,17102,3090.1581984515733,31.982176,34.789451,31.987987,34.757392
76,37330,38906,17066,1834.442180868984,31.948490,34.822617,31.932781,34.828591
77,37298,38907,17098,2453.2488083714543,31.967730,34.816253,31.948927,34.802622
78,37332,38908,17064,2387.1905135500747,31.893826,34.824616,31.908691,34.806351
79,37332,38909,17064,6291.221493140315,31.854230,34.824545,31.908691,34.806351
80,37322,38910,17074,10294.482317466929,31.811764,34.900924,31.757821,34.989515
81,37298,38911,17098,1446.5455927871164,31.956889,34.814758,31.948927,34.802622
82,37298,38912,17098,1736.3311078688346,31.960395,34.815128,31.948927,34.802622
83,37294,38913,17102,484.0062986120565,31.992324,34.756923,31.987987,34.757392
84,37294,38914,17102,2401.0589221614605,31.984969,34.782615,31.987987,34.757392
85,37294,38915,17102,2778.2495143194474,31.980233,34.785412,31.987987,34.757392
86,37298,38916,17098,2544.0710256991265,31.967898,34.817723,31.948927,34.802622
87,37298,38917,17098,2764.801801823965,31.968940,34.820041,31.948927,34.802622
90,37294,38920,17102,629.9680201917286,31.985835,34.763575,31.987987,34.757392
91,37294,38921,17102,720.594797676687,31.992582,34.751998,31.987987,34.757392
92,37294,38922,17102,582.262690540621,31.991915,34.753304,31.987987,34.757392
94,37298,39001,17098,1574.1422037081709,31.950253,34.819242,31.948927,34.802622
95,37298,39002,17098,1634.0122831766255,31.951117,34.819757,31.948927,34.802622
97,37332,39004,17064,1251.7038443804515,31.905049,34.818906,31.908691,34.806351
98,37332,39005,17064,1448.6823282396865,31.901879,34.819443,31.908691,34.806351
99,37332,39006,17064,1357.5610068917,31.902825,34.818973,31.908691,34.806351
100,37332,39007,17064,959.6679585434604,31.904576,34.815294,31.908691,34.806351
101,37332,39008,17064,1066.3020265693294,31.904763,34.816663,31.908691,34.806351
103,37330,39010,17066,310.64333660283523,31.932649,34.831881,31.932781,34.828591
104,37330,39011,17066,886.1000618816554,31.935929,34.837223,31.932781,34.828591
105,37330,39012,17066,1110.4349229229776,31.937672,34.838858,31.932781,34.828591
106,37330,39013,17066,1141.6753705398728,31.937835,34.839130,31.932781,34.828591
107,37330,39014,17066,764.5685935439068,31.939037,34.831964,31.932781,34.828591
108,37330,39015,17066,1095.6584335547882,31.942269,34.831748,31.932781,34.828591
109,37330,39016,17066,1103.7775335240037,31.942286,34.831986,31.932781,34.828591
110,37330,39017,17066,779.6963405937025,31.939107,34.832166,31.932781,34.828591
111,37394,39018,17002,2226.953641631056,31.914324,35.023589,31.901238,35.005712
112,37394,39019,17002,2223.8732810461443,31.914816,35.023028,31.901238,35.005712
113,37336,39020,17060,3420.611544505914,31.903341,34.897667,31.928809,34.877304
114,37336,39021,17060,3634.9872129719097,31.901161,34.897893,31.928809,34.877304
115,37336,39022,17060,3820.4015003332415,31.899575,34.898612,31.928809,34.877304
116,37336,39023,17060,4237.862912877319,31.897070,34.902205,31.928809,34.877304
117,37394,39024,17002,836.8509434815485,31.908519,35.007975,31.901238,35.005712
121,37394,39028,17002,876.6535836337686,31.907847,35.000639,31.901238,35.005712
122,37394,39029,17002,846.3206847573639,31.907623,35.000823,31.901238,35.005712
127,37330,39034,17066,1652.114059852213,31.942148,34.842194,31.932781,34.828591
128,37330,39035,17066,1778.203546535127,31.941916,34.844071,31.932781,34.828591
132,37336,39039,17060,762.4718146470459,31.931076,34.884934,31.928809,34.877304
133,37336,39040,17060,768.2169349397967,31.931212,34.884941,31.928809,34.877304
134,37336,39041,17060,1127.3895505014675,31.933881,34.887656,31.928809,34.877304
135,37336,39042,17060,267.5933232465029,31.929318,34.880077,31.928809,34.877304
136,37336,39043,17060,258.34190517864465,31.929195,34.880005,31.928809,34.877304
137,37336,39044,17060,558.3575144607183,31.932402,34.881442,31.928809,34.877304
141,37336,39048,17060,1509.1095874883206,31.934896,34.863001,31.928809,34.877304
142,37338,39049,17058,1393.5221541460064,31.936138,34.864910,31.945234,34.875081
143,37338,39050,17058,1398.260112563879,31.936053,34.864943,31.945234,34.875081
144,37336,39051,17060,1460.1513076718666,31.935488,34.863972,31.928809,34.877304
145,37338,39052,17058,1933.455657299801,31.936107,34.857627,31.945234,34.875081
147,37338,39054,17058,2027.1642339513128,31.936308,34.856335,31.945234,34.875081
148,37336,39055,17060,2067.2342567717087,31.933336,34.856045,31.928809,34.877304
149,37336,39056,17060,2267.6960702407655,31.933451,34.853891,31.928809,34.877304
150,37336,39057,17060,2312.4950197992353,31.932535,34.853182,31.928809,34.877304
151,37336,39058,17060,2304.4972406069624,31.931662,34.853103,31.928809,34.877304
152,37336,39059,17060,1900.1048343578761,31.929825,34.857194,31.928809,34.877304
153,37336,39060,17060,1909.1060122373112,31.927039,34.857171,31.928809,34.877304
159,37336,39066,17060,1096.912396098966,31.926441,34.866014,31.928809,34.877304
161,37336,39068,17060,811.9516151721948,31.924484,34.870366,31.928809,34.877304
162,37336,39069,17060,1256.5954173405125,31.920550,34.868205,31.928809,34.877304
163,37336,39070,17060,1753.2372897309472,31.920900,34.861221,31.928809,34.877304
164,37336,39071,17060,1482.9469413414733,31.923671,34.862794,31.928809,34.877304
165,37330,39072,17066,3028.7345263735792,31.912572,34.850134,31.932781,34.828591
166,37330,39073,17066,2629.5241593354144,31.915977,34.848217,31.932781,34.828591
168,37336,39075,17060,2785.8309069793595,31.915406,34.852346,31.928809,34.877304
169,37336,39076,17060,1563.1627962410869,31.917022,34.868261,31.928809,34.877304
170,37336,39077,17060,1263.275154927729,31.918782,34.870995,31.928809,34.877304
171,37336,39078,17060,1181.3036694864861,31.918696,34.873447,31.928809,34.877304
172,37336,39079,17060,1311.591347748022,31.917247,34.874514,31.928809,34.877304
173,37336,39080,17060,1486.7818040737397,31.916171,34.872133,31.928809,34.877304
174,37336,39081,17060,1439.218039037663,31.916235,34.873652,31.928809,34.877304
175,37336,39082,17060,1244.85832998573,31.917837,34.874646,31.928809,34.877304
176,37336,39083,17060,1552.7011942970983,31.917072,34.868374,31.928809,34.877304
179,37394,39086,17002,2384.1512890041104,31.920720,35.016294,31.901238,35.005712
180,37394,39087,17002,2497.3814917117606,31.922476,35.014364,31.901238,35.005712
181,37394,39088,17002,2456.785688204099,31.919711,35.020017,31.901238,35.005712
182,37394,39089,17002,2462.630323512798,31.919795,35.019979,31.901238,35.005712
183,37394,39090,17002,2589.94201978367,31.919184,35.023227,31.901238,35.005712
184,37394,39091,17002,2603.8496806545627,31.919214,35.023415,31.901238,35.005712
185,37394,39092,17002,2892.8709473861977,31.910544,35.034349,31.901238,35.005712
186,37394,39093,17002,2898.64828380257,31.910485,35.034441,31.901238,35.005712
188,37364,39100,17032,2305.344196920144,32.270586,34.837598,32.262346,34.860112
189,37364,39101,17032,2312.0065580562054,32.272632,34.838726,32.262346,34.860112
190,37364,39102,17032,2318.3683550972005,32.272420,34.838508,32.262346,34.860112
191,37364,39103,17032,2227.616012025805,32.274543,34.841300,32.262346,34.860112
192,37364,39104,17032,2136.090039600465,32.274870,34.842868,32.262346,34.860112
193,37364,39105,17032,2042.6259578517397,32.275720,34.845201,32.262346,34.860112
194,37364,39106,17032,2038.4332302419882,32.276562,34.846404,32.262346,34.860112
195,37364,39107,17032,1998.9962156084748,32.276837,34.847509,32.262346,34.860112
196,37364,39108,17032,779.8408356713657,32.256581,34.864843,32.262346,34.860112
197,37364,39109,17032,1771.5648500794803,32.276591,34.851650,32.262346,34.860112
198,37364,39110,17032,1202.40505989081,32.272784,34.856744,32.262346,34.860112
199,37364,39111,17032,250.2909617535067,32.262024,34.862748,32.262346,34.860112
200,37364,39112,17032,332.7652391940063,32.264447,34.862635,32.262346,34.860112
201,37364,39113,17032,510.012598291548,32.260034,34.864800,32.262346,34.860112
202,37366,39114,17030,851.528065546291,32.312257,34.869559,32.319915,34.869257
203,37364,39115,17032,1364.7164585184157,32.274579,34.858842,32.262346,34.860112
204,37364,39116,17032,1679.603006208294,32.277321,34.862526,32.262346,34.860112
205,37366,39117,17030,2849.2436231444954,32.306182,34.843640,32.319915,34.869257
206,37364,39118,17032,2968.04209533819,32.285712,34.844814,32.262346,34.860112
207,37364,39119,17032,2014.8999130348393,32.277679,34.848669,32.262346,34.860112
208,37364,39120,17032,2783.824529121695,32.284724,34.846799,32.262346,34.860112
209,37364,39121,17032,2547.464863812345,32.282750,34.847757,32.262346,34.860112
210,37364,39122,17032,2563.8821728906128,32.282826,34.847550,32.262346,34.860112
211,37364,39123,17032,2510.408125337665,32.282961,34.849189,32.262346,34.860112
212,37364,39124,17032,2507.917014648178,32.283007,34.849377,32.262346,34.860112
213,37364,39125,17032,3043.8098254635443,32.287047,34.846117,32.262346,34.860112
214,37364,39126,17032,2882.810338537988,32.286259,34.848222,32.262346,34.860112
215,37366,39127,17030,3451.3544166697816,32.296835,34.844671,32.319915,34.869257
216,37366,39128,17030,3149.37338303832,32.300631,34.844687,32.319915,34.869257
217,37366,39129,17030,3532.780511840684,32.295287,34.845476,32.319915,34.869257
218,37366,39130,17030,3332.266084281359,32.296581,34.846977,32.319915,34.869257
219,37366,39131,17030,3239.688258604438,32.296785,34.848264,32.319915,34.869257
220,37366,39132,17030,3187.0929032799136,32.297040,34.848792,32.319915,34.869257
221,37366,39133,17030,3312.787991596999,32.298055,34.845278,32.319915,34.869257
222,37366,39134,17030,3163.5916143927047,32.298675,34.846832,32.319915,34.869257
223,37366,39135,17030,3066.467845910516,32.299915,34.846765,32.319915,34.869257
224,37366,39136,17030,3109.3114980069113,32.298448,34.848027,32.319915,34.869257
225,37366,39137,17030,3045.7426482747373,32.298355,34.849238,32.319915,34.869257
226,37366,39138,17030,2959.4156177987434,32.299316,34.849289,32.319915,34.869257
227,37366,39139,17030,3095.2595063346653,32.302868,34.843196,32.319915,34.869257
229,37364,39141,17032,1710.300783875722,32.276979,34.854475,32.262346,34.860112
230,37366,39142,17030,2962.0538661191486,32.305200,34.842962,32.319915,34.869257
232,37364,39144,17032,1886.6409371337986,32.277828,34.851875,32.262346,34.860112
233,37364,39145,17032,1946.185712863826,32.278509,34.852140,32.262346,34.860112
234,37364,39146,17032,1965.8985497950703,32.278717,34.852186,32.262346,34.860112
235,37366,39147,17030,653.3718723627558,32.323511,34.874761,32.319915,34.869257
236,37364,39148,17032,2180.1825989848717,32.280674,34.851838,32.262346,34.860112
237,37364,39149,17032,2157.28251726116,32.280794,34.852968,32.262346,34.860112
238,37364,39150,17032,2324.917554700649,32.281577,34.850372,32.262346,34.860112
239,37364,39151,17032,2296.725014354721,32.281435,34.850746,32.262346,34.860112
240,37364,39152,17032,2600.0604784687634,32.283901,34.849353,32.262346,34.860112
241,37364,39153,17032,2288.604966632002,32.282133,34.853363,32.262346,34.860112
242,37364,39154,17032,2590.905393031558,32.284632,34.852016,32.262346,34.860112
243,37364,39155,17032,2045.8025643562555,32.279977,34.853851,32.262346,34.860112
244,37364,39156,17032,2428.2409764875365,32.283652,34.854382,32.262346,34.860112
245,37364,39157,17032,2143.1005924654996,32.281378,34.856436,32.262346,34.860112
246,37364,39158,17032,2399.2033944993073,32.283807,34.857340,32.262346,34.860112
247,37364,39160,17032,2653.0327391710935,32.285573,34.853590,32.262346,34.860112
248,37364,39161,17032,2620.3343223053316,32.285451,34.854552,32.262346,34.860112
249,37364,39162,17032,2757.0743819303757,32.286750,34.854833,32.262346,34.860112
250,37364,39163,17032,2732.3227410953527,32.286557,34.855052,32.262346,34.860112
251,37364,39164,17032,2621.887982044254,32.285705,34.856197,32.262346,34.860112
252,37364,39165,17032,1881.9557710679742,32.279278,34.860441,32.262346,34.860112
253,37364,39166,17032,1530.6334166933452,32.276114,34.859673,32.262346,34.860112
254,37364,39167,17032,1955.3746056613154,32.279935,34.860652,32.262346,34.860112
255,37364,39168,17032,2062.9243523255486,32.280886,34.861197,32.262346,34.860112
257,37364,39170,17032,2240.8466925406665,32.282477,34.861469,32.262346,34.860112
258,37364,39171,17032,1678.4398394685447,32.277449,34.860116,32.262346,34.860112
259,37364,39172,17032,1800.1134352980791,32.278292,34.863477,32.262346,34.860112
260,37364,39173,17032,2005.263253500383,32.280079,34.864056,32.262346,34.860112
261,37364,39174,17032,2350.5749767448974,32.283436,34.862011,32.262346,34.860112
262,37364,39175,17032,2286.0918118242143,32.282698,34.863651,32.262346,34.860112
263,37364,39176,17032,2420.4741979553864,32.283683,34.865281,32.262346,34.860112
264,37364,39177,17032,2597.7928487347294,32.285635,34.862489,32.262346,34.860112
265,37364,39178,17032,2576.445924265008,32.285429,34.862662,32.262346,34.860112
266,37364,39179,17032,6758.5251153983245,32.264318,34.931993,32.262346,34.860112
267,37364,39180,17032,1701.6571499905128,32.277657,34.859914,32.262346,34.860112
268,37364,39181,17032,2682.802361089176,32.286298,34.863673,32.262346,34.860112
269,37364,39182,17032,2846.3371417269063,32.287621,34.865010,32.262346,34.860112
270,37364,39183,17032,2976.851283689882,32.288720,34.865650,32.262346,34.860112
271,37366,39184,17030,3324.992964581999,32.294995,34.849667,32.319915,34.869257
272,37366,39185,17030,3246.6499348440207,32.294705,34.851791,32.319915,34.869257
273,37366,39186,17030,3258.662254691053,32.294485,34.851985,32.319915,34.869257
274,37366,39187,17030,3292.4032863783737,32.293898,34.852491,32.319915,34.869257
275,37366,39188,17030,3172.6995197109923,32.294922,34.852932,32.319915,34.869257
276,37366,39189,17030,3153.4994431473247,32.295690,34.851774,32.319915,34.869257
277,37366,39190,17030,2977.930503445066,32.296860,34.853099,32.319915,34.869257
278,37366,39191,17030,2903.7694171374305,32.297185,34.854010,32.319915,34.869257
280,37366,39193,17030,2858.5847450960423,32.297873,34.853570,32.319915,34.869257
281,37366,39194,17030,2817.2093760151515,32.297381,34.855518,32.319915,34.869257
282,37366,39195,17030,2642.604439782166,32.300044,34.853804,32.319915,34.869257
283,37366,39196,17030,2522.7941250088234,32.301071,34.854280,32.319915,34.869257
284,37366,39197,17030,2538.543605376599,32.300554,34.854915,32.319915,34.869257
285,37366,39198,17030,2546.2626358133575,32.300460,34.854938,32.319915,34.869257
286,37366,39199,17030,2789.5975833818825,32.297593,34.855673,32.319915,34.869257
287,37366,39200,17030,2673.9149980776465,32.298665,34.855905,32.319915,34.869257
288,37366,39201,17030,2539.502992717128,32.299807,34.856413,32.319915,34.869257
290,37366,39203,17030,2390.5300757276023,32.302485,34.854342,32.319915,34.869257
291,37366,39204,17030,1794.821348520998,32.309555,34.854597,32.319915,34.869257
292,37366,39205,17030,1773.420268162003,32.309604,34.854846,32.319915,34.869257
294,37366,39207,17030,2761.4208204554966,32.296945,34.858045,32.319915,34.869257
295,37366,39208,17030,2566.629051352138,32.310048,34.844549,32.319915,34.869257
296,37366,39209,17030,2319.3859865508784,32.313312,34.845830,32.319915,34.869257
297,37366,39210,17030,2277.965329214462,32.314372,34.845906,32.319915,34.869257
298,37366,39211,17030,2207.8089537382493,32.316395,34.846121,32.319915,34.869257
299,37366,39212,17030,1941.0567917919432,32.321443,34.848668,32.319915,34.869257
300,37366,39213,17030,1910.324498161303,32.319471,34.848923,32.319915,34.869257
301,37366,39214,17030,1924.7899965678894,32.324404,34.849462,32.319915,34.869257
302,37366,39215,17030,1667.4397116609389,32.311076,34.854911,32.319915,34.869257
303,37366,39216,17030,1662.7139930126377,32.310926,34.855105,32.319915,34.869257
304,37366,39217,17030,1600.918889411239,32.310378,34.856482,32.319915,34.869257
305,37366,39218,17030,1457.8707254149044,32.313400,34.855784,32.319915,34.869257
307,37366,39220,17030,1501.0700297175586,32.315197,34.854281,32.319915,34.869257
308,37366,39221,17030,1436.6176101392584,32.315887,34.854722,32.319915,34.869257
309,37366,39222,17030,1372.3561906205225,32.317684,34.854885,32.319915,34.869257
310,37366,39223,17030,1267.9596647522942,32.315389,34.856864,32.319915,34.869257
311,37366,39224,17030,1205.442776655071,32.315897,34.857335,32.319915,34.869257
312,37366,39225,17030,1711.5566933471177,32.319667,34.851035,32.319915,34.869257
313,37366,39226,17030,1850.627202858644,32.322009,34.849708,32.319915,34.869257
315,37366,39228,17030,1698.4879801476882,32.324634,34.852055,32.319915,34.869257
316,37366,39229,17030,1769.9641980808128,32.326185,34.851932,32.319915,34.869257
317,37366,39230,17030,1644.9084055051244,32.324914,34.852771,32.319915,34.869257
318,37366,39231,17030,1432.9302351315619,32.318318,34.854117,32.319915,34.869257
319,37366,39232,17030,1315.7322267270188,32.318437,34.855357,32.319915,34.869257
320,37366,39233,17030,1294.8201157484793,32.320059,34.855471,32.319915,34.869257
321,37366,39234,17030,1249.384841358082,32.321473,34.856082,32.319915,34.869257
322,37366,39235,17030,1355.302604170166,32.323668,34.855526,32.319915,34.869257
323,37366,39236,17030,1259.5516647542938,32.323959,34.856728,32.319915,34.869257
324,37366,39237,17030,1285.0798848898476,32.324201,34.856548,32.319915,34.869257
325,37366,39238,17030,1283.6519863337023,32.311360,34.860074,32.319915,34.869257
326,37366,39239,17030,1188.8879636349247,32.312051,34.860675,32.319915,34.869257
327,37366,39240,17030,1083.5723255998091,32.317886,34.857972,32.319915,34.869257
328,37366,39242,17030,1101.6542332924266,32.317978,34.857753,32.319915,34.869257
329,37366,39243,17030,945.7145236714375,32.321373,34.859336,32.319915,34.869257
330,37366,39244,17030,928.9617774029717,32.321309,34.859504,32.319915,34.869257
331,37366,39245,17030,1047.8584696450005,32.325907,34.860642,32.319915,34.869257
332,37366,39246,17030,732.2532033000118,32.325412,34.864958,32.319915,34.869257
333,37366,39247,17030,764.4996547755209,32.325694,34.864841,32.319915,34.869257
334,37366,39248,17030,1844.8573846301658,32.326482,34.851215,32.319915,34.869257
335,37366,39249,17030,1970.3065696485617,32.329177,34.851367,32.319915,34.869257
336,37366,39250,17030,1780.0099505937062,32.327710,34.852699,32.319915,34.869257
337,37366,39251,17030,2104.6196162279252,32.331073,34.851149,32.319915,34.869257
338,37366,39252,17030,1770.1464147632523,32.329627,34.854317,32.319915,34.869257
339,37366,39253,17030,1579.9657884564015,32.331575,34.859631,32.319915,34.869257
340,37366,39254,17030,1812.8990816985297,32.332163,34.856506,32.319915,34.869257
341,37366,39255,17030,2258.237576665571,32.334329,34.852307,32.319915,34.869257
342,37366,39256,17030,2435.334905895266,32.337778,34.854235,32.319915,34.869257
344,37366,39258,17030,2144.3646594158936,32.335749,34.856207,32.319915,34.869257
345,37366,39259,17030,2320.0472890266965,32.337770,34.856455,32.319915,34.869257
346,37366,39260,17030,2348.5992230494794,32.337989,34.856296,32.319915,34.869257
347,37366,39261,17030,2510.964771158343,32.339815,34.856594,32.319915,34.869257
348,37366,39262,17030,2747.4639541934307,32.341132,34.854239,32.319915,34.869257
349,37366,39263,17030,2486.5149062247347,32.339485,34.856422,32.319915,34.869257
350,37366,39264,17030,2635.9028667153743,32.341076,34.856578,32.319915,34.869257
351,37366,39265,17030,2665.360315368937,32.341278,34.856356,32.319915,34.869257
353,37366,39267,17030,1316.7128269311636,32.327106,34.858114,32.319915,34.869257
354,37366,39269,17030,1424.823758853511,32.328953,34.858496,32.319915,34.869257
355,37366,39270,17030,1495.0166709088548,32.330186,34.858976,32.319915,34.869257
356,37366,39271,17030,1586.4629655202548,32.331154,34.858841,32.319915,34.869257
357,37366,39272,17030,1479.9044170973004,32.331518,34.861524,32.319915,34.869257
358,37366,39273,17030,997.2895439650866,32.326819,34.862473,32.319915,34.869257
359,37366,39274,17030,890.5789998998172,32.326176,34.863338,32.319915,34.869257
360,37366,39275,17030,1241.540322800382,32.329126,34.861776,32.319915,34.869257
361,37366,39276,17030,1423.8702029407716,32.331684,34.863264,32.319915,34.869257
362,37366,39277,17030,1410.3312395256978,32.331629,34.863480,32.319915,34.869257
363,37366,39278,17030,1301.5530399217612,32.331080,34.865072,32.319915,34.869257
364,37366,39279,17030,1459.8312552240852,32.332350,34.864247,32.319915,34.869257
365,37366,39280,17030,1516.5806693259171,32.333132,34.865237,32.319915,34.869257
366,37366,39281,17030,1890.76590388,32.334658,34.859208,32.319915,34.869257
367,37366,39282,17030,1854.6732339169475,32.334382,34.859411,32.319915,34.869257
368,37366,39283,17030,2173.799529339677,32.337669,34.859541,32.319915,34.869257
369,37366,39284,17030,2167.664584711469,32.337702,34.859784,32.319915,34.869257
370,37366,39285,17030,2297.6702490042976,32.339039,34.859959,32.319915,34.869257
371,37366,39286,17030,2383.7836818834917,32.339836,34.859845,32.319915,34.869257
372,37366,39287,17030,2530.181433133456,32.341324,34.860090,32.319915,34.869257
373,37366,39288,17030,2542.6324036094256,32.341515,34.860330,32.319915,34.869257
374,37366,39289,17030,2583.688841912477,32.342087,34.860981,32.319915,34.869257
376,37366,39291,17030,1871.876344829587,32.336476,34.865621,32.319915,34.869257
377,37366,39292,17030,2428.136034000038,32.341185,34.863344,32.319915,34.869257
378,37366,39293,17030,2273.946034353565,32.339896,34.864040,32.319915,34.869257
379,37366,39294,17030,2439.76041546891,32.341611,34.865289,32.319915,34.869257
380,37366,39295,17030,2412.563506076569,32.341410,34.865660,32.319915,34.869257
381,37366,39296,17030,3117.597954364859,32.346220,34.857721,32.319915,34.869257
382,37366,39297,17030,3311.0503076664063,32.347980,34.857421,32.319915,34.869257
383,37366,39298,17030,3287.2769857856533,32.347780,34.857511,32.319915,34.869257
384,37366,39299,17030,3122.4836139812005,32.346330,34.857925,32.319915,34.869257
385,37366,39300,17030,2960.869584477831,32.345621,34.860970,32.319915,34.869257
386,37366,39301,17030,2981.502189037637,32.345792,34.860877,32.319915,34.869257
387,37366,39302,17030,3214.42301666774,32.348001,34.861076,32.319915,34.869257
388,37366,39303,17030,3214.1300732432496,32.348021,34.861186,32.319915,34.869257
389,37366,39304,17030,3399.391530777264,32.349772,34.861387,32.319915,34.869257
390,37366,39305,17030,3391.365503358061,32.349716,34.861483,32.319915,34.869257
391,37366,39306,17030,2600.0297124297663,32.342521,34.862124,32.319915,34.869257
392,37366,39307,17030,2766.078708930769,32.344115,34.862370,32.319915,34.869257
393,37366,39308,17030,2806.772343803071,32.344480,34.862313,32.319915,34.869257
395,37366,39310,17030,3604.824104460014,32.351849,34.862522,32.319915,34.869257
396,37366,39311,17030,3607.5042059103644,32.351904,34.862728,32.319915,34.869257
399,37364,39314,17032,1410.4178558939968,32.255561,34.872795,32.262346,34.860112
401,37364,39316,17032,847.1407397418905,32.268398,34.865593,32.262346,34.860112
402,37364,39317,17032,1272.116487514777,32.270437,34.869688,32.262346,34.860112
403,37364,39318,17032,1734.0406809931153,32.273119,34.873461,32.262346,34.860112
404,37364,39319,17032,2060.4234192517597,32.276146,34.874755,32.262346,34.860112
405,37364,39320,17032,2693.812408845839,32.258080,34.888329,32.262346,34.860112
406,37364,39321,17032,2683.577016137137,32.258276,34.888259,32.262346,34.860112
407,37364,39323,17032,2624.405130227233,32.263416,34.888010,32.262346,34.860112
408,37364,39324,17032,2613.533715037485,32.263559,34.887886,32.262346,34.860112
409,37364,39325,17032,2738.7641000531394,32.260699,34.889190,32.262346,34.860112
410,37364,39326,17032,2752.4535343966213,32.260831,34.889346,32.262346,34.860112
411,37364,39327,17032,2595.792307385784,32.267187,34.887135,32.262346,34.860112
